j,m,xi,spin_up,spin_down,zeeman_energy_khz,rotation_energy_ghz
0,-0.5,False,0.0,1.0,4.257747851853565,0.0
0,0.5,True,1.0,0.0,-4.257747851853565,0.0
1,-1.5,False,0.0,1.0,3.457865180603971,22.0
1,-0.5,False,0.13113913733787583,-0.9913639728466421,4.397118224378002,22.0
1,0.5,False,0.11100096822706736,-0.9938202981689666,5.175307140163005,22.0
1,-0.5,True,0.9913639728466421,0.13113913733787583,-3.707000895627597,22.0
1,0.5,True,0.9938202981689666,0.11100096822706736,-4.37542446891341,22.0
1,1.5,True,1.0,0.0,-4.947865180603971,22.0
2,-2.5,False,0.0,1.0,2.657982509354376,66.0
2,-1.5,False,0.21806739063615257,-0.9759337134975611,3.7907980504844607,66.0
2,-0.5,False,0.21647577946449514,-0.9762879887129818,4.662382682538547,66.0
2,0.5,False,0.18562468204989846,-0.9826207190029499,5.402362606085017,66.0
2,1.5,False,0.1341439969582058,-0.9909618499619837,6.059210722340731,66.0
2,-1.5,True,0.9759337134975611,0.21806739063615257,-3.2104460642332437,66.0
2,-0.5,True,0.9762879887129818,0.21647577946449514,-3.972265353788141,66.0
2,0.5,True,0.9826207190029499,0.18562468204989846,-4.602479934835422,66.0
2,1.5,True,0.9909618499619837,0.1341439969582058,-5.149562708591949,66.0
2,2.5,True,1.0,0.0,-5.6379825093543765,66.0
3,-3.5,False,0.0,1.0,1.8580998381047826,132.0
3,-2.5,False,0.31721009394674843,-0.9483552901198449,3.268373093185131,132.0
3,-1.5,False,0.3143171213205846,-0.9493180432524924,4.237897461069785,132.0
3,-0.5,False,0.28742982913000437,-0.9578016983312864,5.032215230760635,132.0
3,0.5,False,0.25029702887922933,-0.9681690954240536,5.72482335940268,132.0
3,1.5,False,0.20415513719991807,-0.9789385475886025,6.348829474847389,132.0
3,2.5,False,0.14377681676532927,-0.9896101388732984,6.922524494485086,132.0
3,-2.5,True,0.9483552901198449,0.31721009394674843,-2.7977864494331026,132.0
3,-1.5,True,0.9493180432524924,0.3143171213205846,-3.6575454748185683,132.0
3,-0.5,True,0.9578016983312864,0.28742982913000437,-4.34209790201023,132.0
3,0.5,True,0.9681690954240536,0.25029702887922933,-4.924940688153085,132.0
3,1.5,True,0.9789385475886025,0.20415513719991807,-5.439181461098607,132.0
3,2.5,True,0.9896101388732984,0.14377681676532927,-5.903111138237114,132.0
3,3.5,True,1.0,0.0,-6.328099838104782,132.0
4,-4.5,False,0.0,1.0,1.0582171668551879,220.0
4,-3.5,False,0.43424059943951954,-0.9007969259485774,2.8738918571288536,220.0
4,-2.5,False,0.4147376663567577,-0.9099410245202437,3.928499638767147,220.0
4,-1.5,False,0.3821781195278102,-0.9240886780792127,4.765073175013404,220.0
4,-0.5,False,0.3454220941687297,-0.9384474289272091,5.484089378217073,220.0
4,0.5,False,0.30550355719883265,-0.9521909349173933,6.126595556647125,220.0
4,1.5,False,0.26159262692219776,-0.9651783760217298,6.714177045048192,220.0
4,2.5,False,0.21124694568685165,-0.9774327229727764,7.259849813335146,220.0
4,3.5,False,0.14780098960710988,-0.9890171219302318,7.77218008658814,220.0
4,-3.5,True,0.9007969259485774,0.43424059943951954,-2.5130705558760136,220.0
4,-2.5,True,0.9099410245202437,0.4147376663567577,-3.4579129950151186,220.0
4,-1.5,True,0.9240886780792127,0.3821781195278102,-4.184721188762186,220.0
4,-0.5,True,0.9384474289272091,0.3454220941687297,-4.793972049466667,220.0
4,0.5,True,0.9521909349173933,0.30550355719883265,-5.32671288539753,220.0
4,1.5,True,0.9651783760217298,0.26159262692219776,-5.80452903129941,220.0
4,2.5,True,0.9774327229727764,0.21124694568685165,-6.240436457087174,220.0
4,3.5,True,0.9890171219302318,0.14780098960710988,-6.643001387840979,220.0
4,4.5,True,1.0,0.0,-7.018217166855187,220.0
5,-5.5,False,0.0,1.0,0.2583344956055935,330.0
5,-4.5,False,0.5620949658914508,-0.8270726989324994,2.65933127096026,330.0
5,-3.5,False,0.5153468944795487,-0.8569816674528603,3.7588308341406207,330.0
5,-2.5,False,0.4727344163176127,-0.8812049543828303,4.615935158311009,330.0
5,-1.5,False,0.4322175246604094,-0.901769378154098,5.347344646479709,330.0
5,-0.5,False,0.39236068089903064,-0.9198114459412043,5.998366251780126,330.0
5,0.5,False,0.3520142066063152,-0.935994657221571,6.592260656134104,330.0
5,1.5,False,0.3099881537530794,-0.9507404191117348,7.142854393804133,330.0
5,2.5,False,0.2646862116609906,-0.964334594088874,7.659159968120246,330.0
5,3.5,False,0.21332606374680585,-0.9769810594511511,8.147439356803577,330.0
5,4.5,False,0.14904118744304953,-0.9888309888173842,8.61225289617105,330.0
5,-4.5,True,0.8270726989324994,0.5620949658914508,-2.4082753122066083,330.0
5,-3.5,True,0.8569816674528603,0.5153468944795487,-3.3980095328877806,330.0
5,-2.5,True,0.8812049543828303,0.4727344163176127,-4.145348514558981,330.0
5,-1.5,True,0.901769378154098,0.4322175246604094,-4.7669926602284916,330.0
5,-0.5,True,0.9198114459412043,0.39236068089903064,-5.308248923029721,330.0
5,0.5,True,0.935994657221571,0.3520142066063152,-5.792377984884509,330.0
5,1.5,True,0.9507404191117348,0.3099881537530794,-6.233206380055351,330.0
5,2.5,True,0.964334594088874,0.2646862116609906,-6.639746611872274,330.0
5,3.5,True,0.9769810594511511,0.21332606374680585,-7.018260658056418,330.0
5,4.5,True,0.9888309888173842,0.14904118744304953,-7.3733088549247014,330.0
5,5.5,True,1.0,0.0,-7.708334495605594,330.0
6,-6.5,False,0.0,1.0,-0.5415481756440008,462.0
6,-5.5,False,0.6809791206471503,-0.7323028316500176,2.6582169943025704,462.0
6,-4.5,False,0.6091450469070999,-0.7930588325140494,3.7422197163706006,462.0
6,-3.5,False,0.5566599575486544,-0.8307404478306869,4.592370647020517,462.0
6,-2.5,False,0.5116141193191169,-0.8592153355901676,5.319614603927786,462.0
6,-1.5,False,0.4701454433336324,-0.8825889542208322,5.967785947011779,462.0
6,-0.5,False,0.43034579326746,-0.9026641115149093,6.559572859210554,462.0
6,0.5,False,0.39096814171288874,-0.9204042112928268,7.108526772745862,462.0
6,1.5,False,0.350962023892111,-0.9363896933358212,7.623509413313678,462.0
6,2.5,False,0.30919121796962434,-0.9509998899739475,8.110692294860696,462.0
6,3.5,False,0.26409112439494553,-0.9644977335462295,8.574577753558765,462.0
6,4.5,False,0.2129009555022626,-0.9770737859272572,9.018569955790014,462.0
6,5.5,False,0.14877501002733343,-0.9888710716728277,9.445316897575552,462.0
6,-5.5,True,0.7323028316500176,0.6809791206471503,-2.5169263780481073,462.0
6,-4.5,True,0.7930588325140494,0.6091450469070999,-3.491163757616949,462.0
6,-3.5,True,0.8307404478306869,0.5566599575486544,-4.231549345767678,462.0
6,-2.5,True,0.8592153355901676,0.5116141193191169,-4.849027960175757,462.0
6,-1.5,True,0.8825889542208322,0.4701454433336324,-5.3874339607605615,462.0
6,-0.5,True,0.9026641115149093,0.43034579326746,-5.869455530460149,462.0
6,0.5,True,0.9204042112928268,0.39096814171288874,-6.3086441014962675,462.0
6,1.5,True,0.9363896933358212,0.350962023892111,-6.7138613995648955,462.0
6,2.5,True,0.9509998899739475,0.30919121796962434,-7.091278938612724,462.0
6,3.5,True,0.9644977335462295,0.26409112439494553,-7.445399054811604,462.0
6,4.5,True,0.9770737859272572,0.2129009555022626,-7.779625914543665,462.0
6,5.5,True,0.9888710716728277,0.14877501002733343,-8.096607513830016,462.0
6,6.5,True,1.0,0.0,-8.398451824355998,462.0
7,-7.5,False,0.0,1.0,-1.3414308468935943,616.0
7,-6.5,False,0.77332069392812,-0.6340150663371739,2.8584629977587355,616.0
7,-5.5,False,0.6894390131055659,-0.7243437355344653,3.8740486828820426,616.0
7,-4.5,False,0.6307708332462824,-0.775969172020249,4.691796600520248,616.0
7,-3.5,False,0.582464128149088,-0.8128564076265394,5.39919796280746,616.0
7,-2.5,False,0.5395252192714585,-0.8419694399264647,6.033626953112196,616.0
7,-1.5,False,0.49958955583089565,-0.8662622441874563,6.615174395375789,616.0
7,-0.5,False,0.461269370968002,-0.8872601464095994,7.156118543557743,616.0
7,0.5,False,0.42359040587315266,-0.9058538337128225,7.664613975679051,616.0
7,1.5,False,0.38573562357239216,-0.922609358670948,8.1464038482656,616.0
7,2.5,False,0.34688017602278637,-0.9379094537760032,8.60571386351101,616.0
7,3.5,False,0.30601888848780606,-0.9520254407780748,9.045760508781997,616.0
7,4.5,False,0.26167157852225326,-0.9651569742760358,9.469059362670478,616.0
7,5.5,False,0.21114166198743142,-0.9774554714017335,9.87762193855569,616.0
7,6.5,False,0.14765680037710865,-0.9890386591546333,10.27308668628382,616.0
7,-6.5,True,0.6340150663371739,0.77332069392812,-2.8269377240034617,616.0
7,-5.5,True,0.7243437355344653,0.6894390131055659,-3.7327580666275804,616.0
7,-4.5,True,0.775969172020249,0.6307708332462824,-4.440740641766596,616.0
7,-3.5,True,0.8128564076265394,0.582464128149088,-5.03837666155462,616.0
7,-2.5,True,0.8419694399264647,0.5395252192714585,-5.563040309360168,616.0
7,-1.5,True,0.8662622441874563,0.49958955583089565,-6.034822409124571,616.0
7,-0.5,True,0.8872601464095994,0.461269370968002,-6.466001214807338,616.0
7,0.5,True,0.9058538337128225,0.42359040587315266,-6.864731304429456,616.0
7,1.5,True,0.922609358670948,0.38573562357239216,-7.236755834516816,616.0
7,2.5,True,0.9379094537760032,0.34688017602278637,-7.586300507263039,616.0
7,3.5,True,0.9520254407780748,0.30601888848780606,-7.916581810034836,616.0
7,4.5,True,0.9651569742760358,0.26167157852225326,-8.23011532142413,616.0
7,5.5,True,0.9774554714017335,0.21114166198743142,-8.528912554810153,616.0
7,6.5,True,0.9890386591546333,0.14765680037710865,-8.814611960039093,616.0
7,7.5,True,1.0,0.0,-9.088569153106405,616.0
8,-8.5,False,0.0,1.0,-2.141313518143189,792.0
8,-7.5,False,0.836793690644475,-0.5475183278188948,3.2130197923284216,792.0
8,-6.5,False,0.7534326981347431,-0.6575250332735637,4.13417802896153,792.0
8,-5.5,False,0.6932371237736498,-0.7207095741157026,4.902443858470186,792.0
8,-4.5,False,0.6437961693821472,-0.7651970284109013,5.5781612075005595,792.0
8,-3.5,False,0.6003478513512758,-0.7997389932833752,6.190081274694081,792.0
8,-2.5,False,0.5605270437454664,-0.8281361199887178,6.754578014165849,792.0
8,-1.5,False,0.5229463003508733,-0.8523656298498516,7.282028736745667,792.0
8,-0.5,False,0.48667637847930645,-0.8735823387811059,7.779501257993777,792.0
8,0.5,False,0.4510124046284824,-0.8925176809852194,8.252066434421481,792.0
8,1.5,False,0.41534573911495565,-0.9096636284908016,8.70350877818767,792.0
8,2.5,False,0.3790729306228531,-0.9253667993120358,9.136741646514826,792.0
8,3.5,False,0.3415032866017663,-0.9398805803080473,9.55406454179617,792.0
8,4.5,False,0.30172230376473835,-0.9533958524196018,9.957330239964689,792.0
8,5.5,False,0.2583176367319486,-0.9660600387932528,10.348057603057638,792.0
8,6.5,False,0.20865450482888687,-0.977989415901119,10.727510209129788,792.0
8,7.5,False,0.14604902222082797,-0.9892773539853928,11.09675266588522,792.0
8,-7.5,True,0.5475183278188948,0.836793690644475,-3.2912598610723363,792.0
8,-6.5,True,0.6575250332735637,0.7534326981347431,-4.102652755206256,792.0
8,-5.5,True,0.7207095741157026,0.6932371237736498,-4.761153242215724,792.0
