j,m,xi,spin_up,spin_down,zeeman_energy_khz,rotation_energy_ghz
0,-0.5,False,0.0,1.0,6.599509170373026,0.0
0,0.5,True,1.0,0.0,-6.599509170373026,0.0
1,-1.5,False,0.0,1.0,-0.8741761350198844,288.0
1,-0.5,False,0.3807050782161874,-0.9246965142252925,9.0798653286314,288.0
1,0.5,False,0.2608061243211835,-0.9653911981764509,15.700762119588223,288.0
1,-0.5,True,0.9246965142252925,0.3807050782161874,-8.033550634024312,288.0
1,0.5,True,0.9653911981764509,0.2608061243211835,-8.227076814195314,288.0
1,1.5,True,1.0,0.0,-7.645823864980115,288.0
2,-2.5,False,0.0,1.0,-8.347861440412796,864.0
2,-1.5,False,0.6290860724824519,-0.7773356504166031,6.0209319623354425,864.0
2,-0.5,False,0.49839038647521644,-0.8669527222802201,12.598241259132886,864.0
2,0.5,False,0.38487235795484515,-0.9229698088682411,18.424448618621323,864.0
2,1.5,False,0.26111470199254916,-0.9653077811782842,23.851530488792207,864.0
2,-1.5,True,0.7773356504166031,0.6290860724824519,-11.401987878514177,864.0
2,-0.5,True,0.8669527222802201,0.49839038647521644,-11.551926564525798,864.0
2,0.5,True,0.9229698088682411,0.38487235795484515,-10.950763313228414,864.0
2,1.5,True,0.9653077811782842,0.26111470199254916,-9.950474572613473,864.0
2,2.5,True,1.0,0.0,-8.692138559587203,864.0
3,-3.5,False,0.0,1.0,-15.821546745805705,1728.0
3,-2.5,False,0.7835857196197957,-0.6212836872218092,4.812923313636435,1728.0
3,-1.5,False,0.6581709219857416,-0.7528685392898544,10.902673796654355,1728.0
3,-0.5,False,0.5564418271493857,-0.8308865704767728,16.482269210991944,1728.0
3,0.5,False,0.4616813006850371,-0.8870458706277665,21.753817121520896,1728.0
3,1.5,False,0.36410165653026527,-0.9313592130386195,26.813294294700786,1728.0
3,2.5,False,0.2500377605433981,-0.9682360860360671,31.715259736342375,1728.0
3,-2.5,True,0.6212836872218092,0.7835857196197957,-16.621349840600992,1728.0
3,-1.5,True,0.7528685392898544,0.6581709219857416,-16.28372971283309,1728.0
3,-0.5,True,0.8308865704767728,0.5564418271493857,-15.435954516384855,1728.0
3,0.5,True,0.8870458706277665,0.4616813006850371,-14.280131816127984,1728.0
3,1.5,True,0.9313592130386195,0.36410165653026527,-12.912238378522051,1728.0
