j,m,xi,spin_up,spin_down,zeeman_energy_khz,rotation_energy_ghz
0,-0.5,False,0.0,1.0,7.642657394077149,0.0
0,0.5,True,1.0,0.0,-7.642657394077149,0.0
1,-1.5,False,0.0,1.0,8.181002475896326,288.0
1,-0.5,False,0.33586871482522923,-0.9419088100244358,9.79090971854117,288.0
1,0.5,False,0.23665128882499165,-0.9715946518468854,17.091711773856307,288.0
1,-0.5,True,0.9419088100244358,0.33586871482522923,-9.252564636721994,288.0
1,0.5,True,0.9715946518468854,0.23665128882499165,-9.110056855675484,288.0
1,1.5,True,1.0,0.0,-8.181002475896326,288.0
2,-2.5,False,0.0,1.0,8.719347557715503,864.0
2,-1.5,False,0.5730477177280044,-0.8195220028813901,5.6185808421592105,864.0
2,-0.5,False,0.4598441781004485,-0.887999623798976,13.046256671488498,864.0
2,0.5,False,0.3574796591805441,-0.9339209245284967,19.61848146821408,864.0
2,1.5,False,0.24356733268355635,-0.9698839902016209,25.745598047555905,864.0
2,-1.5,True,0.8195220028813901,0.5730477177280044,-12.523545596701677,864.0
2,-0.5,True,0.887999623798976,0.4598441781004485,-12.507911589669321,864.0
2,0.5,True,0.9339209245284967,0.3574796591805441,-11.636826550033257,864.0
2,1.5,True,0.9698839902016209,0.24356733268355635,-10.32063329301344,864.0
2,2.5,True,1.0,0.0,-8.719347557715503,864.0
3,-3.5,False,0.0,1.0,9.257692639534682,1728.0
3,-2.5,False,0.744720296213605,-0.6673767155119515,3.323486101389544,1728.0
3,-1.5,False,0.6224211629057187,-0.782682500102751,10.37393393104611,1728.0
3,-0.5,False,0.5258475998031917,-0.8505788039806907,16.765823076090708,1728.0
3,0.5,False,0.4364102440150339,-0.8997477973958805,22.78202672440818,1728.0
3,1.5,False,0.3443527386146711,-0.9388403439395732,28.54704166653547,1728.0
3,2.5,False,0.2366148867559172,-0.9716035175757056,34.12881842841479,1728.0
3,-2.5,True,0.6673767155119515,0.744720296213605,-17.671760692293656,1728.0
3,-1.5,True,0.782682500102751,0.6224211629057187,-17.278898685588576,1728.0
3,-0.5,True,0.8505788039806907,0.5258475998031917,-16.227477994271528,1728.0
3,0.5,True,0.8997477973958805,0.4364102440150339,-14.800371806227357,1728.0
3,1.5,True,0.9388403439395732,0.3443527386146711,-13.122076911993005,1728.0
3,2.5,True,0.9716035175757056,0.2366148867559172,-11.26054383751067,1728.0
3,3.5,True,1.0,0.0,-9.257692639534682,1728.0
4,-4.5,False,0.0,1.0,9.796037721353859,2880.0
4,-3.5,False,0.8394591719407704,-0.5434227623540592,2.310691271115381,2880.0
4,-2.5,False,0.7320327864930931,-0.6812694030258204,8.80650402402934,2880.0
4,-1.5,False,0.6442957477866961,-0.7647764309809646,14.8873809791146,2880.0
4,-0.5,False,0.5652687318722507,-0.8249068194454071,20.697590954479725,2880.0
4,0.5,False,0.4893070524766856,-0.872111580244511,26.31323704741396,2880.0
4,1.5,False,0.4120906261997668,-0.9111428624525817,31.780296170340737,2880.0
4,2.5,False,0.32837701943475806,-0.9445467342101949,37.12906581698826,2880.0
4,3.5,False,0.22723187865987643,-0.9738406816932137,42.3807631534859,2880.0
4,-3.5,True,0.5434227623540592,0.8394591719407704,-24.102275698381142,2880.0
4,-2.5,True,0.6812694030258204,0.7320327864930931,-23.154778614933456,2880.0
4,-1.5,True,0.7647764309809646,0.6442957477866961,-21.79234573365707,2880.0
4,-0.5,True,0.8249068194454071,0.5652687318722507,-20.159245872660545,2880.0
