j,m,xi,spin_up,spin_down,zeeman_energy_khz,rotation_energy_ghz
0,-0.5,False,0.0,1.0,4.257747851853565,0.0
0,0.5,True,1.0,0.0,-4.257747851853565,0.0
1,-1.5,False,0.0,1.0,3.457865180603971,22.0
1,-0.5,False,0.13113913733787583,-0.9913639728466421,4.397118224378002,22.0
1,0.5,False,0.11100096822706736,-0.9938202981689666,5.175307140163005,22.0
1,-0.5,True,0.9913639728466421,0.13113913733787583,-3.707000895627597,22.0
1,0.5,True,0.9938202981689666,0.11100096822706736,-4.37542446891341,22.0
1,1.5,True,1.0,0.0,-4.947865180603971,22.0
2,-2.5,False,0.0,1.0,2.657982509354376,66.0
2,-1.5,False,0.21806739063615257,-0.9759337134975611,3.7907980504844607,66.0
2,-0.5,False,0.21647577946449514,-0.9762879887129818,4.662382682538547,66.0
2,0.5,False,0.18562468204989846,-0.9826207190029499,5.402362606085017,66.0
2,1.5,False,0.1341439969582058,-0.9909618499619837,6.059210722340731,66.0
2,-1.5,True,0.9759337134975611,0.21806739063615257,-3.2104460642332437,66.0
2,-0.5,True,0.9762879887129818,0.21647577946449514,-3.972265353788141,66.0
2,0.5,True,0.9826207190029499,0.18562468204989846,-4.602479934835422,66.0
2,1.5,True,0.9909618499619837,0.1341439969582058,-5.149562708591949,66.0
2,2.5,True,1.0,0.0,-5.6379825093543765,66.0
3,-3.5,False,0.0,1.0,1.8580998381047826,132.0
3,-2.5,False,0.31721009394674843,-0.9483552901198449,3.268373093185131,132.0
3,-1.5,False,0.3143171213205846,-0.9493180432524924,4.237897461069785,132.0
3,-0.5,False,0.28742982913000437,-0.9578016983312864,5.032215230760635,132.0
3,0.5,False,0.25029702887922933,-0.9681690954240536,5.72482335940268,132.0
3,1.5,False,0.20415513719991807,-0.9789385475886025,6.348829474847389,132.0
3,2.5,False,0.14377681676532927,-0.9896101388732984,6.922524494485086,132.0
3,-2.5,True,0.9483552901198449,0.31721009394674843,-2.7977864494331026,132.0
3,-1.5,True,0.9493180432524924,0.3143171213205846,-3.6575454748185683,132.0
3,-0.5,True,0.9578016983312864,0.28742982913000437,-4.34209790201023,132.0
3,0.5,True,0.9681690954240536,0.25029702887922933,-4.924940688153085,132.0
3,1.5,True,0.9789385475886025,0.20415513719991807,-5.439181461098607,132.0
3,2.5,True,0.9896101388732984,0.14377681676532927,-5.903111138237114,132.0
3,3.5,True,1.0,0.0,-6.328099838104782,132.0
