j,m1,xi1,m2,xi2,index1,index2,energy_diff,coupling
0,0.5,True,-0.5,False,1,0,1.277324353836375,-0.0
1,-0.5,False,-1.5,False,3,2,-11.688298024973063,0.12547581098201271
1,0.5,False,-0.5,False,4,3,-0.8335792946350074,0.024006294686121355
1,0.5,False,-0.5,True,4,5,-12.788784673054174,-0.19855401737422262
1,-0.5,True,-1.5,False,5,2,0.26690735344610195,-0.1557428035525432
1,0.5,True,-0.5,True,6,5,0.216149243908335,-0.02400629468612085
1,0.5,True,-0.5,False,6,3,12.1713546223275,-0.19855401737422243
1,1.5,True,0.5,True,7,6,0.17683770575526392,0.16967784308448058
1,1.5,True,0.5,False,7,4,13.181771622717772,0.1058745935822113
2,-1.5,False,-2.5,False,9,8,-19.710294682948295,0.09611479962757279
2,-0.5,False,-1.5,False,10,9,-0.6351606913218877,-0.15922003542849872
2,-0.5,False,-1.5,True,10,13,-20.374359385691513,-0.024086143110491065
2,0.5,False,-0.5,False,11,10,-0.6250282893212855,0.006190787928519664
2,0.5,False,-0.5,True,11,14,-21.017118315608013,-0.08224594356720266
2,1.5,False,0.5,False,12,11,-0.6157846066210464,0.16709363948822797
2,1.5,False,0.5,True,12,15,-21.640501160823668,-0.08290682905060491
2,-1.5,True,-2.5,False,13,8,0.028904011421330367,-0.1777027625648057
2,-0.5,True,-1.5,True,14,13,0.01773064059521623,-0.11798710828463432
2,-0.5,True,-1.5,False,14,9,19.756929334964838,-0.08813017602323316
2,0.5,True,-0.5,True,15,14,0.007598238594610507,-0.006190787928519377
2,0.5,True,-0.5,False,15,10,20.399688264881338,-0.08224594356720256
2,1.5,True,0.5,True,16,15,-0.0016454441056286129,0.11096081225732245
2,1.5,True,0.5,False,16,11,21.023071110096993,-0.022647717359478164
2,2.5,True,1.5,True,17,16,-0.010123194122501289,0.1832739116368047
2,2.5,True,1.5,False,17,12,21.62873252259554,0.08501176297405558
3,-2.5,False,-3.5,False,19,18,-27.86997810815201,0.07627736777897388
3,-1.5,False,-2.5,False,20,19,-0.5397470147716419,-0.17972591034743554
3,-1.5,False,-2.5,True,20,25,-28.340599337514355,0.012647930689976834
3,-0.5,False,-1.5,False,21,20,-0.5359574563248266,-0.11185406138424861
3,-0.5,False,-1.5,True,21,26,-28.803447313815457,-0.030574616306041434
3,0.5,False,-0.5,False,22,21,-0.532346760349423,0.002947229409548396
3,0.5,False,-0.5,True,22,27,-29.258895035694344,-0.05435325934817948
3,1.5,False,0.5,False,23,22,-0.5289012843362393,0.11661964812331539
3,1.5,False,0.5,True,23,28,-29.70728658558464,-0.059454902466215764
3,2.5,False,1.5,False,24,23,-0.5256087995920389,0.18161100951794623
3,2.5,False,1.5,True,24,29,-30.148940174717552,-0.04610444807486414
3,-2.5,True,-3.5,False,25,18,-0.06912578540929815,-0.17668842690382472
3,-1.5,True,-2.5,True,26,25,-0.07310948002372442,-0.15617153007382412
3,-1.5,True,-2.5,False,26,19,27.72774284271899,-0.04907483522852718
3,-0.5,True,-1.5,True,27,26,-0.07689903847053614,-0.08931136012630618
3,-0.5,True,-1.5,False,27,20,28.190590819020095,-0.06133944837673036
3,0.5,True,-0.5,True,28,27,-0.08050973444594156,-0.0029472294095484967
3,0.5,True,-0.5,False,28,21,28.646038540898978,-0.05435325934817948
3,1.5,True,0.5,True,29,28,-0.08395521045912879,0.08468777654989822
3,1.5,True,0.5,False,29,22,29.094430090789274,-0.029633392187640915
3,2.5,True,1.5,True,30,29,-0.08724769520332742,0.15495105227995207
3,2.5,True,1.5,False,30,23,29.536083679922186,0.011884937786099095
3,3.5,True,2.5,True,31,30,-0.09039818653776521,0.17948507380972634
3,3.5,True,2.5,False,31,24,29.97129429297646,0.06944166844592779
4,-3.5,False,-4.5,False,33,32,-36.07554007607804,0.0629736447360877
4,-2.5,False,-3.5,False,34,33,-0.48745109093768235,-0.17793845398615563
4,-2.5,False,-3.5,True,34,41,-36.43942734953246,0.023550396358219136
4,-1.5,False,-2.5,False,35,34,-0.48566404730072676,-0.15452875720080952
4,-1.5,False,-2.5,True,35,42,-36.7996859929755,-0.0067487673848030776
4,-0.5,False,-1.5,False,36,35,-0.4839289060642855,-0.08538721185590308
4,-0.5,False,-1.5,True,36,43,-37.15642245154515,-0.028194116301447556
4,0.5,False,-0.5,False,37,36,-0.48224320244119667,0.0017375096652161397
4,0.5,False,-0.5,True,37,44,-37.50973806525526,-0.04103176968413282
4,1.5,False,0.5,False,38,37,-0.4806046324665232,0.08845335958945341
4,1.5,False,0.5,True,38,45,-37.859729405367624,-0.04547355368480247
4,2.5,False,1.5,False,39,38,-0.4790110397524572,0.15646945861833378
