j,m1,xi1,m2,xi2,index1,index2,energy_diff,coupling
0,0.5,True,-0.5,False,1,0,0.0,-0.0
1,-0.5,False,-1.5,False,3,2,-2.235,0.1154700538379248
1,0.5,False,-0.5,False,4,3,0.0,3.2690107757206156e-16
1,0.5,False,-0.5,True,4,5,-2.235,-0.20000000000000004
1,-0.5,True,-1.5,False,5,2,-1.1102230246251565e-16,-0.16329931618554472
1,0.5,True,-0.5,True,6,5,0.0,3.2690107757206156e-16
1,0.5,True,-0.5,False,6,3,2.235,-0.19999999999999976
1,1.5,True,0.5,True,7,6,1.1102230246251565e-16,0.16329931618554547
1,1.5,True,0.5,False,7,4,2.235,0.11547005383792533
2,-1.5,False,-2.5,False,9,8,-3.7249999999999996,0.09035079029052498
2,-0.5,False,-1.5,False,10,9,0.0,-0.16329931618554497
2,-0.5,False,-1.5,True,10,13,-3.7249999999999996,-0.02332847374079219
2,0.5,False,-0.5,False,11,10,0.0,2.3451055774754015e-16
2,0.5,False,-0.5,True,11,14,-3.7249999999999996,-0.08247860988423247
2,1.5,False,0.5,False,12,11,0.0,0.16329931618554547
2,1.5,False,0.5,True,12,15,-3.7249999999999996,-0.08571428571428567
2,-1.5,True,-2.5,False,13,8,0.0,-0.18070158058104996
2,-0.5,True,-1.5,True,14,13,0.0,-0.11428571428571417
2,-0.5,True,-1.5,False,14,9,3.7249999999999996,-0.08571428571428565
2,0.5,True,-0.5,True,15,14,0.0,2.3451055774754015e-16
2,0.5,True,-0.5,False,15,10,3.7249999999999996,-0.08247860988423233
2,1.5,True,0.5,True,16,15,0.0,0.11428571428571468
2,1.5,True,0.5,False,16,11,3.7249999999999996,-0.023328473740792062
2,2.5,True,1.5,True,17,16,0.0,0.18070158058105046
2,2.5,True,1.5,False,17,12,3.7249999999999996,0.09035079029052523
3,-2.5,False,-3.5,False,19,18,-5.215,0.07273929674533079
3,-1.5,False,-2.5,False,20,19,0.0,-0.1807015805810503
3,-1.5,False,-2.5,True,20,25,-5.215,0.012295185226055402
3,-0.5,False,-1.5,False,21,20,0.0,-0.11428571428571437
3,-0.5,False,-1.5,True,21,26,-5.215,-0.03011693009684165
3,0.5,False,-0.5,False,22,21,0.0,-1.7732832659384523e-16
3,0.5,False,-0.5,True,22,27,-5.215,-0.05443310539518172
