j,m1,xi1,m2,xi2,index1,index2,energy_diff,coupling
0,0.5,True,-0.5,False,1,0,85.154956922425,-0.0
1,-0.5,False,-1.5,False,3,2,-1.3068904503283605,0.19998462757626784
1,0.5,False,-0.5,False,4,3,-1.2936016173234322,0.19993956740245308
1,0.5,False,-0.5,True,4,5,-86.27851272864811,-0.004916237069143471
1,-0.5,True,-1.5,False,5,2,83.67802066099631,-0.0024796639250539974
1,0.5,True,-0.5,True,6,5,0.19594819380934325,-0.19993956740245233
1,0.5,True,-0.5,False,6,3,85.18085930513402,-0.004916237069143474
1,1.5,True,0.5,True,7,6,0.18333464410525124,0.19998515270223585
1,1.5,True,0.5,False,7,4,86.6577955665627,0.0024369445343526896
2,-1.5,False,-2.5,False,9,8,-1.3204162090756952,0.20199834780506476
2,-0.5,False,-1.5,False,10,9,-1.306416388738171,-0.08252385480222582
2,-0.5,False,-1.5,True,10,13,-84.82837901755752,-0.002864536646881312
2,0.5,False,-0.5,False,11,10,-1.293152039930952,0.08240391164777705
2,0.5,False,-0.5,True,11,14,-86.33029402271256,-0.0035094776791952938
2,1.5,False,0.5,False,12,11,-1.2805609368948367,0.2019860482837161
2,1.5,False,0.5,True,12,15,-87.80635357602426,-0.002864683240112208
2,-1.5,True,-2.5,False,13,8,82.20154641974366,-0.0036047211592853557
2,-0.5,True,-1.5,True,14,13,0.2087629652240821,-0.20198339687925002
2,-0.5,True,-1.5,False,14,9,83.73072559404343,-0.0018338000290846165
2,0.5,True,-0.5,True,15,14,0.19549861641686306,-0.08240391164777672
2,0.5,True,-0.5,False,15,10,85.23264059919848,-0.003509477679195291
2,1.5,True,0.5,True,16,15,0.18290751338076205,0.08252060917777976
2,1.5,True,0.5,False,16,11,86.70870015251018,-0.001681240208307804
2,2.5,True,1.5,True,17,16,0.17093456063147272,0.20200153174538793
2,2.5,True,1.5,False,17,12,88.16019565003648,0.0034216521052516506
3,-2.5,False,-3.5,False,19,18,-1.3344286984068177,0.19240247320576812
3,-1.5,False,-2.5,False,20,19,-1.3196667554704575,-0.14909576227833135
3,-1.5,False,-2.5,True,20,25,-83.37965436295207,-0.0021094778823723564
3,-0.5,False,-1.5,False,21,20,-1.3057069611612206,-0.05451391191668615
3,-0.5,False,-1.5,True,21,26,-84.90737465606965,-0.0029863905970242692
3,0.5,False,-0.5,False,22,21,-1.2924791979223968,0.05433464248171685
3,0.5,False,-0.5,True,22,27,-86.40790739163918,-0.0032725508929529307
3,1.5,False,0.5,False,23,22,-1.2799216402689737,0.1489949974547064
3,1.5,False,0.5,True,23,28,-87.88265480631645,-0.0029866368756469052
3,2.5,False,1.5,False,24,23,-1.2679795350399061,0.19242251118380554
3,2.5,False,1.5,True,24,29,-89.33290255811127,-0.0021102264431751908
3,-2.5,True,-3.5,False,25,18,80.72555890907478,-0.0042808108274896475
3,-1.5,True,-2.5,True,26,25,0.22201333195636863,-0.19241948187115707
3,-1.5,True,-2.5,False,26,19,82.28200093943798,-7.764922339013865e-05
3,-0.5,True,-1.5,True,27,26,0.20805353764713175,-0.14898992411613768
3,-0.5,True,-1.5,False,27,20,83.80972123255556,-0.0025500148616372505
3,0.5,True,-0.5,True,28,27,0.19482577440830795,-0.05433464248171705
3,0.5,True,-0.5,False,28,21,85.3102539681251,-0.003272550892952929
3,1.5,True,0.5,True,29,28,0.18226821675489902,0.05450835802538496
3,1.5,True,0.5,False,29,22,86.78500138280239,-0.002365338074500025
3,2.5,True,1.5,True,30,29,0.17032611152581723,0.1490918479751072
3,2.5,True,1.5,False,30,23,88.23524913459718,6.527406501688868e-05
3,3.5,True,2.5,True,31,30,0.15895077051543893,0.1924100675880877
3,3.5,True,2.5,False,31,24,89.66217944015253,0.003924656390639688
4,-3.5,False,-4.5,False,33,32,-1.348954404550284,0.18175599167617684
4,-2.5,False,-3.5,False,34,33,-1.3333745703187674,-0.1718057055111279
4,-2.5,False,-3.5,True,34,41,-81.93241359008731,-0.0016790514874893683
4,-1.5,False,-2.5,False,35,34,-1.3186708730889336,-0.11695269410241634
4,-1.5,False,-2.5,True,35,42,-83.48680560998092,-0.0025233723345371357
4,-0.5,False,-1.5,False,36,35,-1.3047641508494863,-0.041180590676090575
4,-0.5,False,-1.5,True,36,43,-85.01258721040526,-0.003019238600800008
4,0.5,False,-0.5,False,37,36,-1.2915849073630596,0.040944951081082405
4,0.5,False,-0.5,True,37,44,-86.51128284510371,-0.0031837154734987057
4,1.5,False,0.5,False,38,37,-1.2790718457070227,0.11677814122947819
4,1.5,False,0.5,True,38,45,-87.9842861746597,-0.003019612899344864
4,2.5,False,1.5,False,39,38,-1.2671706649079368,0.17173877379849553
4,2.5,False,1.5,True,39,46,-89.43287526176059,-0.0025244755923486445
4,3.5,False,2.5,False,40,39,-1.2558330656420935,0.18180518731935622
4,3.5,False,2.5,True,40,47,-90.85822556879653,-0.0016809600432525905
4,-3.5,True,-4.5,False,41,32,79.25008461521826,-0.004755074077133372
4,-2.5,True,-3.5,True,42,41,0.23572114680467848,-0.18180376631855955
4,-2.5,True,-3.5,False,42,33,80.83476016657322,0.0010773758999765158
4,-1.5,True,-2.5,True,43,42,0.2210174495748447,-0.1717303223875296
4,-1.5,True,-2.5,False,43,34,82.38915218646683,-0.0014134801318877105
4,-0.5,True,-1.5,True,44,43,0.20711072733539737,-0.1167709253652011
4,-0.5,True,-1.5,False,44,35,83.91493378689117,-0.0028075282287477006
4,0.5,True,-0.5,True,45,44,0.19393148384897074,-0.040944951081082856
4,0.5,True,-0.5,False,45,36,85.41362942158962,-0.0031837154734987057
4,1.5,True,0.5,True,46,45,0.18141842219294801,0.04117298981333665
4,1.5,True,0.5,False,46,37,86.88663275114563,-0.0026116382440519235
4,2.5,True,1.5,True,47,46,0.16951724139384794,0.11694311826289029
4,2.5,True,1.5,False,47,38,88.3352218382465,-0.0011529558900463322
4,3.5,True,2.5,True,48,47,0.15817964212800462,0.17180379591766043
4,3.5,True,2.5,False,48,39,89.76057214528244,0.0011374497381094713
4,4.5,True,3.5,True,49,48,0.14736249987171135,0.1817694220427581
4,4.5,True,3.5,False,49,40,91.16376771079624,0.004210516584823007
5,-4.5,False,-5.5,False,51,50,-1.3640217502307053,0.1719289293272634
5,-3.5,False,-4.5,False,52,51,-1.34756311499941,-0.17947051520471308
5,-3.5,False,-4.5,True,52,61,-80.48673682612878,-0.0013946082180369037
5,-2.5,False,-3.5,False,53,52,-1.3320628588219492,-0.14809121106124984
5,-2.5,False,-3.5,True,53,62,-82.06870937643606,-0.0021668000067946703
5,-1.5,False,-2.5,False,54,53,-1.3174314317860478,-0.09604844577716082
5,-1.5,False,-2.5,True,54,63,-83.62055024352996,-0.002707680355725996
5,-0.5,False,-1.5,False,55,54,-1.3035905781789268,-0.033243989145948026
5,-0.5,False,-1.5,True,55,64,-85.14391882998085,-0.003030595996990323
5,0.5,False,-0.5,False,56,55,-1.2904715684904176,0.032953332327655994
5,0.5,False,-0.5,True,56,65,-86.6403275531361,-0.0031381865850552784
5,1.5,False,0.5,False,57,56,-1.278013758356387,0.09580754327258993
5,1.5,False,0.5,True,57,66,-88.11115945646881,-0.003031127877177974
5,2.5,False,1.5,False,58,57,-1.2661634053064716,0.14794255990609745
5,2.5,False,1.5,True,58,67,-89.5576831966176,-0.002709141091978007
5,3.5,False,2.5,False,59,58,-1.254872690520152,0.1794395070659544
5,3.5,False,2.5,True,59,68,-90.98106586893013,-0.0021695909070336573
5,4.5,False,3.5,False,60,59,-1.2440989048908904,0.1720045045803898
5,4.5,False,3.5,True,60,69,-92.38238404082709,-0.0013982807653883534
5,-4.5,True,-5.5,False,61,50,77.77515196089867,-0.005122702114015699
5,-3.5,True,-4.5,True,62,61,0.24990969148532116,-0.17200635602659678
5,-3.5,True,-4.5,False,62,51,79.38908340261469,0.0019102731102443162
5,-2.5,True,-3.5,True,63,62,0.2344094353078603,-0.17943004659200956
5,-2.5,True,-3.5,False,63,52,80.97105595292197,-0.0004590154532560859
5,-1.5,True,-2.5,True,64,63,0.21977800827195892,-0.14792913760473925
5,-1.5,True,-2.5,False,64,53,82.52289682001587,-0.002052328464111954
5,-0.5,True,-1.5,True,65,64,0.20593715466483786,-0.0957983250267166
5,-0.5,True,-1.5,False,65,54,84.04626540646676,-0.0029282529116458718
5,0.5,True,-0.5,True,66,65,0.19281814497632865,-0.03295333232765597
5,0.5,True,-0.5,False,66,55,85.54267412962201,-0.0031381865850552792
5,1.5,True,0.5,True,67,66,0.1803603348423124,0.033234454182651266
5,1.5,True,0.5,False,67,56,87.01350603295475,-0.002727460451789306
5,2.5,True,1.5,True,68,67,0.16850998179238275,0.09603396389858121
5,2.5,True,1.5,False,68,57,88.46002977310351,-0.0017362530414594924
5,3.5,True,2.5,True,69,68,0.15721926700606303,0.14808028286640312
5,3.5,True,2.5,False,69,58,89.88341244541604,-0.00020034091825669022
5,4.5,True,3.5,True,70,69,0.14644548137680147,0.17947291018073458
5,4.5,True,3.5,False,70,59,91.284730617313,0.0018482811054433659
5,5.5,True,4.5,True,71,70,0.13615034423203554,0.17194943056378875
5,5.5,True,4.5,False,71,60,92.66497986643593,0.004380884083927226
6,-5.5,False,-6.5,False,73,72,-1.379661272901913,0.16320907083553735
6,-4.5,False,-5.5,False,74,73,-1.36225721305847,-0.18087030348348843
6,-4.5,False,-5.5,True,74,85,-79.04270996953026,-0.0011904719556453357
6,-3.5,False,-4.5,False,75,74,-1.345903110215346,-0.16434198384552837
6,-3.5,False,-4.5,True,75,86,-80.65321686928999,-0.0018900055161791092
6,-2.5,False,-3.5,False,76,75,-1.3304974569930579,-0.12866193951539207
6,-2.5,False,-3.5,True,76,87,-82.2319640129843,-0.002424790158380884
6,-1.5,False,-2.5,False,77,76,-1.3159519756790203,-0.08145553139901879
6,-1.5,False,-2.5,True,77,88,-83.78076002214229,-0.0028053749169069018
6,-0.5,False,-1.5,False,78,77,-1.3021894805794716,-0.027943299879946593
6,-0.5,False,-1.5,True,78,89,-85.3012480548867,-0.003033559165455645
6,0.5,False,-0.5,False,79,78,-1.2891421479562126,0.027598535185446395
6,0.5,False,-0.5,True,79,90,-86.7949262599083,-0.003109777785730328
6,1.5,False,0.5,False,80,79,-1.2767501047691852,0.08115257236274784
6,1.5,False,0.5,True,80,91,-88.26316508911961,-0.0030342776245198926
6,2.5,False,1.5,False,81,80,-1.2649602690381059,0.12843851380147098
6,2.5,False,1.5,True,81,92,-89.70722203941281,-0.0028072298246293523
